,VCSH,HYG,calculated_spread,rolling_mean_spread,rolling_std_spread,z_score,trading_signal,symbol_one_position,symbol_two_position,portfolio_value,returns
199,78.351,78.384,-31.992981985416534,-32.46882306198123,0.2420536592787917,1.9658495475031676,-1,89.05789587666153,-63.21766616842486,9880.797630444078,0.00011517122023483135
200,78.357,78.451,-31.934434486238644,-32.45081014563427,0.26096045765889664,1.978750589373147,-1,89.05789587666153,-63.21766616842486,9884.4988667021,0.00037451867234267617
201,78.347,78.549,-31.82234698486846,-32.427428395606874,0.2845533564312404,2.126425139830063,-1,89.05789587666153,-63.21766616842486,9891.584776945376,0.0007166141359631267
202,78.366,78.558,-31.840113237471783,-32.41145660417313,0.3036408397090899,1.8816420322402536,-1,89.05789587666153,-63.21766616842486,9890.461635919233,-0.00011355155112957404
203,78.281,78.353,-31.925369475825363,-32.39402377063884,0.31620252998262494,1.4821332860278755,-1,89.05789587666153,-63.21766616842486,9885.07193550422,-0.0005450877498699392
204,78.309,78.442,-31.875814479661827,-32.37094981219133,0.3280993598736321,1.5091017937986904,-1,89.05789587666153,-63.21766616842486,9888.204686708665,0.00031686718296733554
205,78.395,78.514,-31.924966991445288,-32.348481687168494,0.33495089181538673,1.264408323942104,-1,89.05789587666153,-63.21766616842486,9885.097379627397,-0.0003142931915389227
206,78.376,78.398,-32.01420073884198,-32.33546660380775,0.34023711990962235,0.9442410782548133,-1,89.05789587666153,-63.21766616842486,9879.456230373518,-0.000570834992621013
207,78.395,78.594,-31.84496699144529,-32.31192889540591,0.3491146333500099,1.3375603866265433,-1,89.05789587666153,-63.21766616842486,9890.154792920872,0.0010823241366891964
208,78.423,78.558,-31.920411995281754,-32.28192331188076,0.34251100070670504,1.0554735931199237,-1,89.05789587666153,-63.21766616842486,9885.385335854262,-0.0004823592304461258
209,78.404,78.674,-31.77764574267843,-32.249233311515376,0.3422722360032076,1.3778142637094455,-1,89.05789587666153,-63.21766616842486,9894.410685151457,0.0009125827095461986
210,78.376,78.647,-31.76520073884197,-32.212709977816665,0.333088477519602,1.3435146190199887,-1,89.05789587666153,-63.21766616842486,9895.197429249456,7.951083152981117e-05
211,78.347,78.549,-31.82234698486846,-32.188029936044956,0.33368751801210145,1.0958844171187536,-1,89.05789587666153,-63.21766616842486,9891.584776945376,-0.00036515814512694326
212,78.366,78.273,-32.125113237471794,-32.17407760304046,0.32698743252808143,0.1497438760569487,0,0.0,0.0,9872.444601061232,-0.0019368704125776722
213,78.381,78.406,-32.01324448952704,-32.155769270620574,0.3197869135798207,0.44568672150481725,0,0.0,0.0,9872.444601061232,0.0
214,78.328,78.549,-31.79558073226515,-32.12563393809107,0.3091892583790431,1.0674795352084923,0,0.0,0.0,9872.444601061232,0.0
215,78.271,78.585,-31.679281974455193,-32.093078688374234,0.30277752851533735,1.3666691710844048,0,0.0,0.0,9872.444601061232,0.0
216,78.233,78.469,-31.741749469248546,-32.06707235515052,0.2981421492758221,1.0911670379118643,0,0.0,0.0,9872.444601061232,0.0
217,78.215,78.398,-31.787391966782238,-32.04643635500437,0.29525133532322373,0.8773690657098735,0,0.0,0.0,9872.444601061232,0.0
218,78.129,78.04,-32.02423945499878,-32.03277752095855,0.286037971951026,0.029849414403031637,0,0.0,0.0,9872.444601061232,0.0
219,78.177,78.183,-31.948859461575594,-32.01198752059317,0.2675189250490664,0.23597604919353138,0,0.0,0.0,9872.444601061232,0.0
220,78.177,78.094,-32.03785946157561,-31.988230853561124,0.2284637098474706,-0.21722753275615203,0,0.0,0.0,9872.444601061232,0.0
221,78.307,78.281,-32.033996979387794,-31.96454835383516,0.1787931208001641,-0.3884300762905596,0,0.0,0.0,9872.444601061232,0.0
222,78.25,78.003,-32.23169822157783,-31.95497072897674,0.15405026199397642,-1.7963454850333866,0,0.0,0.0,9872.444601061232,0.0
223,78.203,77.968,-32.200486965138026,-31.951071228775785,0.14581848683314416,-1.7104534670397484,0,0.0,0.0,9872.444601061232,0.0
224,78.193,77.923,-32.23139946376786,-31.95215810357026,0.14783613919296054,-1.8888572288344447,0,0.0,0.0,9872.444601061232,0.0
225,78.108,77.932,-32.102655702121424,-31.952545728063296,0.14822753429338115,-1.0126996632152154,0,0.0,0.0,9872.444601061232,0.0
226,78.051,77.699,-32.25535694431146,-31.957415602382778,0.15576222275859491,-1.9127959055286428,0,0.0,0.0,9872.444601061232,0.0
227,77.984,77.457,-32.40297068513131,-31.969455600921265,0.17524848649633543,-2.473716565986482,1,-89.77760360224026,63.728550041062995,9872.444601061232,0.0
228,78.022,77.6,-32.31350319033797,-31.979539641085314,0.1860888363817728,-1.7946458032953023,1,-89.77760360224026,63.728550041062995,9866.742967342247,-0.0005776969146066576
229,78.003,77.806,-32.08073693773464,-31.982464806162582,0.18699493762812874,-0.5255336471594245,1,-89.77760360224026,63.728550041062995,9851.909111565343,-0.0015045509719218142
230,78.079,78.245,-31.748801948147914,-31.976277054892893,0.19165242118788642,1.1869148604283688,1,-89.77760360224026,63.728550041062995,9830.755375971086,-0.002149479685771476
231,77.965,78.111,-31.722204432527988,-31.972938969814876,0.19526401335964863,1.2840796057237176,1,-89.77760360224026,63.728550041062995,9829.060354865935,-0.00017243509629574416
232,77.851,78.075,-31.59760691690805,-31.964855425796085,0.20569345929753713,1.7854165618208016,1,-89.77760360224026,63.728550041062995,9821.119935856757,-0.0008081777697599865
233,77.861,78.129,-31.55769441827823,-31.952599590544516,0.2186714554635812,1.8059292257834458,1,-89.77760360224026,63.728550041062995,9818.576370190562,-0.0002590229136724592
